X,Y,Z
-0.01876500,0.07141200,-0.03845400
-0.01776000,0.07144400,-0.03865600
-0.01675600,0.07145100,-0.03865700
-0.01575400,0.07145500,-0.03867100
-0.01475100,0.07145000,-0.03854500
-0.01374600,0.07143400,-0.03827800
-0.01273800,0.07143300,-0.03830500
-0.01175100,0.07143300,-0.03812900
-0.01073900,0.07136500,-0.03752700
-0.00973400,0.07128600,-0.03713900
-0.00874600,0.07135100,-0.03711200
-0.00774800,0.07132300,-0.03661500
-0.00674000,0.07129400,-0.03626400
-0.00573800,0.07128800,-0.03614100
-0.00474500,0.07128600,-0.03599300
-0.00374900,0.07127100,-0.03572600
-0.00273200,0.07123400,-0.03541800
-0.00173000,0.07120300,-0.03518700
-0.00074700,0.07123200,-0.03509300
0.00025100,0.07122900,-0.03496000
0.00125000,0.07121200,-0.03470600
0.00225800,0.07117200,-0.03437600
0.00324800,0.07119600,-0.03430700
0.00425200,0.07118300,-0.03420300
0.00525200,0.07117900,-0.03407300
0.00626700,0.07113700,-0.03374700
0.00724900,0.07113600,-0.03343300
0.00821200,0.07114700,-0.03313700
0.00924400,0.07108300,-0.03266500
0.01026200,0.07105000,-0.03231900
0.01124900,0.07103500,-0.03203200
0.01226900,0.07101100,-0.03171900
0.01323600,0.07099600,-0.03148700
0.01426700,0.07096800,-0.03106800
0.01527000,0.07093000,-0.03056400
0.01628800,0.07088600,-0.02996300
0.01727600,0.07085900,-0.02955500
0.01827800,0.07083200,-0.02917900
0.01926500,0.07080000,-0.02877200
0.02025500,0.07076100,-0.02824400
0.02124800,0.07071200,-0.02759900
0.02228200,0.07065900,-0.02688900
0.02323600,0.07062200,-0.02631000
0.02428800,0.07055000,-0.02549600
0.02528900,0.07048100,-0.02461000
0.02629600,0.07042100,-0.02385400
0.02727500,0.07038700,-0.02331800
-0.04609800,0.15763301,-0.00826200
-0.06992400,0.10799400,-0.01181400
-0.06594800,0.12677200,-0.00885100
-0.05691500,0.11261700,-0.01626800
-0.05088100,0.10842400,-0.01900900
-0.06789600,0.11086600,-0.01163700
-0.05489700,0.11262500,-0.01673000
-0.08400600,0.13091600,-0.00261200
-0.07187500,0.10648000,-0.01147500
-0.07696900,0.13689600,-0.00565000
-0.05400700,0.14424200,-0.00099000
-0.06592200,0.10810500,-0.01371400
-0.07776900,0.06895900,0.01514200
-0.02712600,0.16524801,-0.01653100
-0.01912100,0.16531201,-0.01791700
-0.03414400,0.16669799,-0.01527400
-0.06690800,0.10807200,-0.01331600
-0.05903800,0.13256100,-0.00680700
-0.07090500,0.10653100,-0.01190600
-0.06991000,0.10657000,-0.01242800
-0.06890800,0.10660100,-0.01293800
-0.06790500,0.10663100,-0.01343800
-0.06688000,0.10663900,-0.01390600
-0.06590800,0.10667900,-0.01420800
-0.06487900,0.10668700,-0.01466400
-0.06390200,0.10675000,-0.01546000
-0.03314700,0.17263600,-0.01498500
-0.03216200,0.17264500,-0.01563900
-0.07498900,0.13986599,-0.00647600
-0.06991400,0.12530001,-0.00883000
-0.05300800,0.14572200,-0.00115000
-0.06911300,0.07638500,0.03870800
-0.06620700,0.07236900,0.03748400
-0.06502900,0.13846201,-0.00769900
-0.06891400,0.10801900,-0.01231200
-0.05789300,0.10974900,-0.01723400
-0.06723800,0.17534700,-0.05887000
-0.03717100,0.16519099,-0.01367200
-0.06396200,0.12676400,-0.00871200
-0.03988600,0.10850900,-0.01955900
0.00210100,0.11159700,-0.02025800
-0.06758700,0.06724000,-0.00576500
-0.06666100,0.06722600,-0.00648000
-0.06567700,0.06732100,-0.00750600
-0.06462500,0.06747500,-0.00846600
-0.06364100,0.06752700,-0.00924400
-0.06265800,0.06762100,-0.01039600
-0.06168300,0.06763400,-0.01093500
-0.06067600,0.06766700,-0.01131100
-0.05970500,0.06754600,-0.01113100
-0.05869200,0.06772900,-0.01182600
-0.05768600,0.06771900,-0.01183200
-0.05668800,0.06774600,-0.01208200
-0.05568700,0.06776000,-0.01234000
-0.05468400,0.06784800,-0.01281200
-0.05368200,0.06784600,-0.01294700
-0.05267300,0.06785200,-0.01293400
-0.05168900,0.06780600,-0.01299500
-0.05068300,0.06783600,-0.01323900
-0.04967500,0.06787900,-0.01359600
-0.04869600,0.06790400,-0.01415700
-0.04768900,0.06795500,-0.01464800
-0.04668100,0.06800500,-0.01514400
-0.04568200,0.06805700,-0.01564000
-0.04469400,0.06807100,-0.01593000
-0.04369900,0.06808700,-0.01606200
-0.04270100,0.06812100,-0.01614900
-0.04170800,0.06811500,-0.01602400
-0.04071600,0.06812700,-0.01586400
-0.03970600,0.06807000,-0.01554000
-0.03870800,0.06809400,-0.01550100
-0.03769900,0.06805000,-0.01545400
-0.03670000,0.06808000,-0.01571200
-0.03570400,0.06811100,-0.01609200
-0.03470800,0.06818000,-0.01685500
-0.06888300,0.11797300,-0.00851100
-0.07074500,0.11313700,0.04931400
-0.06521500,0.16242000,-0.05851900
-0.03619000,0.16966900,-0.01378700
-0.07991400,0.10919300,0.03432700
-0.06699300,0.13847101,-0.00790800
-0.06202900,0.13550200,-0.00717400
-0.08187400,0.11918700,-0.00382400
-0.02575200,0.06972500,-0.03517200
-0.02474500,0.06980600,-0.03605300
-0.02379300,0.06982500,-0.03663400
-0.02276800,0.06990600,-0.03736900
-0.02176400,0.06995500,-0.03788100
-0.02075700,0.06998400,-0.03813700
-0.01975300,0.07000100,-0.03825500
-0.01876800,0.06998500,-0.03819800
-0.01774800,0.07000200,-0.03827800
-0.01675000,0.07000200,-0.03830800
-0.01575000,0.07002400,-0.03840700
-0.01474400,0.07002100,-0.03825700
-0.01373000,0.06999800,-0.03805000
-0.01273900,0.07000000,-0.03803900
-0.01174200,0.07000300,-0.03787900
-0.01073400,0.06994200,-0.03712700
-0.00971600,0.06988700,-0.03667500
-0.00874100,0.06990100,-0.03648400
-0.00774400,0.06989800,-0.03634300
-0.00672800,0.06986700,-0.03616700
-0.00573800,0.06988400,-0.03611000
-0.00473300,0.06986600,-0.03588700
-0.00374000,0.06985200,-0.03559800
-0.00276100,0.06982400,-0.03517300
-0.00173800,0.06978800,-0.03470200
-0.00072700,0.06974900,-0.03438700
0.00026700,0.06974800,-0.03423900
0.00126500,0.06973200,-0.03397800
0.00225600,0.06972300,-0.03368200
0.00325400,0.06973100,-0.03366200
0.00426500,0.06971400,-0.03359300
0.00525200,0.06973600,-0.03353500
0.00626100,0.06969700,-0.03318900
0.00726600,0.06965700,-0.03269900
0.00826600,0.06962100,-0.03218500
0.00925400,0.06961900,-0.03188800
0.01027100,0.06957000,-0.03158100
0.01126100,0.06959700,-0.03152000
0.01225500,0.06958900,-0.03151000
0.01328600,0.06957000,-0.03135500
0.01427900,0.06955300,-0.03108800
0.01526500,0.06952700,-0.03066200
0.01627600,0.06947900,-0.03005000
0.01727200,0.06944200,-0.02953500
0.01827300,0.06941700,-0.02915400
0.01929600,0.06939000,-0.02882200
0.02028200,0.06936200,-0.02840800
0.02127600,0.06931300,-0.02776100
0.02226100,0.06925400,-0.02697200
0.02327200,0.06918500,-0.02609800
0.02428200,0.06911500,-0.02522400
0.02523500,0.06906000,-0.02427100
0.02628600,0.06897600,-0.02343800
0.02728300,0.06894000,-0.02293700
-0.07292100,0.12674201,-0.00866800
-0.06325400,0.17103501,-0.06145000
-0.05390200,0.11125000,-0.01766100
-0.04788400,0.10847200,-0.01886600
-0.04888200,0.10844900,-0.01905200
-0.07187000,0.11647300,-0.00776400
-0.06101700,0.13550600,-0.00686900
-0.06590200,0.11235400,-0.01215200
-0.06289700,0.10679300,-0.01621600
-0.06696100,0.12969799,-0.00899600
-0.05802800,0.12963299,-0.00665600
-0.03722400,0.16967900,-0.01306400
-0.03513500,0.16520301,-0.01476300
-0.01812200,0.16531400,-0.01817800
-0.05507900,0.15311401,-0.00215700
-0.06609800,0.15658601,-0.05347200
-0.01322400,0.17271800,-0.02601000
-0.05899900,0.12965301,-0.00698600
-0.02514000,0.16824099,-0.01843500
-0.01219900,0.17717500,-0.02888000
-0.08097300,0.13096599,-0.00434000
-0.08197400,0.13095599,-0.00393900
-0.08138700,0.11145000,0.04467100
-0.05806800,0.13253400,-0.00638700
-0.03118000,0.16524100,-0.01584500
-0.05703800,0.14274099,-0.00238500
-0.07002800,0.07533400,0.03767100
-0.01525200,0.17714500,-0.02652000
-0.03105000,0.15516600,-0.00836700
-0.05200700,0.14572300,-0.00116800
-0.03905000,0.15479501,-0.00905600
-0.07270500,0.07045500,0.03074600
-0.03788600,0.10992500,-0.01915400
-0.06626300,0.17533500,-0.05985800
-0.03117100,0.17117500,-0.01642900
-0.02716400,0.17563000,-0.01816900
-0.08284900,0.11768500,-0.00271500
-0.06764900,0.06558200,-0.00407700
-0.06665600,0.06565200,-0.00489500
-0.06564300,0.06576100,-0.00581900
-0.06461800,0.06592400,-0.00682100
-0.06367900,0.06584700,-0.00727700
-0.06269800,0.06584500,-0.00782300
-0.06168300,0.06593000,-0.00830200
-0.06069300,0.06592500,-0.00858400
-0.05968500,0.06597500,-0.00895100
-0.05868900,0.06598400,-0.00908600
-0.05768300,0.06604700,-0.00944700
-0.05667200,0.06613500,-0.00992700
-0.05567500,0.06614000,-0.01019500
-0.05469400,0.06612400,-0.01035600
-0.05369400,0.06616000,-0.01073700
-0.05269100,0.06621400,-0.01124100
-0.05163800,0.06632600,-0.01178400
-0.05063300,0.06638500,-0.01241000
-0.04965500,0.06641700,-0.01308000
-0.04868300,0.06644300,-0.01364100
-0.04770400,0.06647700,-0.01418300
-0.04669700,0.06652700,-0.01468200
-0.04569100,0.06656800,-0.01505200
-0.04469300,0.06659800,-0.01530300
-0.04368400,0.06664100,-0.01536900
-0.04269400,0.06662900,-0.01540900
-0.04170200,0.06666500,-0.01534400
-0.04070000,0.06663900,-0.01511100
-0.03970000,0.06661300,-0.01487400
-0.03869700,0.06660300,-0.01474700
-0.03769300,0.06659100,-0.01494500
-0.03669300,0.06659300,-0.01494800
-0.03569400,0.06663200,-0.01533100
-0.03470000,0.06663500,-0.01533200
-0.05489700,0.10981000,-0.01802900
-0.03512200,0.16965200,-0.01458100
-0.06600500,0.13846700,-0.00776700
-0.06301700,0.13551299,-0.00745100
-0.04510100,0.15615200,-0.00816000
-0.02574700,0.06824900,-0.03440700
-0.02473600,0.06833500,-0.03528700
-0.02375100,0.06839300,-0.03606800
-0.02276900,0.06843800,-0.03673700
-0.02177200,0.06848100,-0.03726700
-0.02075000,0.06854400,-0.03773800
-0.01975600,0.06855200,-0.03789700
-0.01874600,0.06859100,-0.03810900
-0.01774700,0.06859300,-0.03812600
-0.01674300,0.06861500,-0.03820800
-0.01574200,0.06860000,-0.03814200
-0.01473100,0.06858600,-0.03803800
-0.01372200,0.06856500,-0.03779100
-0.01271800,0.06855800,-0.03766500
-0.01173700,0.06853500,-0.03709600
-0.01074400,0.06850000,-0.03657900
-0.00972300,0.06846200,-0.03625300
-0.00873400,0.06845200,-0.03614400
-0.00773800,0.06847000,-0.03609500
-0.00673300,0.06845900,-0.03599600
-0.00573500,0.06845700,-0.03584300
-0.00473800,0.06844200,-0.03558000
-0.00373500,0.06840200,-0.03507700
-0.00273000,0.06837300,-0.03471700
-0.00172700,0.06834800,-0.03435300
-0.00073000,0.06833100,-0.03408700
0.00027400,0.06831600,-0.03385400
0.00127300,0.06829900,-0.03358700
0.00226800,0.06828200,-0.03331800
0.00326900,0.06826600,-0.03306300
0.00426700,0.06825900,-0.03292200
0.00528300,0.06823700,-0.03272200
0.00627300,0.06823200,-0.03256600
0.00726200,0.06821100,-0.03215200
0.00826600,0.06817100,-0.03165700
0.00925600,0.06814800,-0.03123900
0.01027000,0.06811500,-0.03090500
0.01129300,0.06808600,-0.03075000
0.01231200,0.06809400,-0.03096600
0.01332800,0.06812200,-0.03103400
0.01428300,0.06810900,-0.03069000
0.01527500,0.06808400,-0.03028700
0.01629200,0.06804000,-0.02981400
0.01730200,0.06800500,-0.02933700
0.01830700,0.06797600,-0.02897400
0.01932200,0.06796100,-0.02873900
0.02031900,0.06793400,-0.02833600
0.02128300,0.06790000,-0.02775500
0.02227700,0.06784100,-0.02698500
0.02321900,0.06778000,-0.02603200
0.02429000,0.06765700,-0.02471200
0.02529000,0.06758900,-0.02382300
0.02627900,0.06754400,-0.02318000
-0.06415500,0.16238800,-0.05866700
-0.07384600,0.11495200,-0.00659300
-0.02884500,0.09868800,-0.02355400
-0.05188900,0.10841900,-0.01890400
-0.04688200,0.10842600,-0.01864300
-0.04988300,0.10843500,-0.01902700
-0.07599900,0.13985100,-0.00609900
-0.05602300,0.14423700,-0.00161500
-0.04315600,0.16215600,-0.01009400
-0.06392000,0.11243800,-0.01333000
-0.08082500,0.11478500,-0.00282600
-0.05714000,0.06425800,0.03237100
-0.07345400,0.07527100,0.03522500
-0.03412700,0.16521201,-0.01512600
-0.02612200,0.16525801,-0.01665200
-0.05409000,0.15311800,-0.00271400
-0.05995500,0.06108700,0.02395600
-0.04407400,0.15469299,-0.00787200
-0.04309900,0.15765800,-0.00954100
-0.05408100,0.07110100,0.03944300
-0.06091100,0.06783400,0.03550000
-0.06091600,0.10969200,-0.01600800
-0.04308700,0.15617700,-0.00890400
-0.05995300,0.12382200,-0.00839000
-0.06249500,0.06079200,0.02191300
-0.05896600,0.12379700,-0.00809400
-0.06095300,0.12382600,-0.00859400
-0.01325100,0.17715099,-0.02805600
-0.04409400,0.15616301,-0.00853600
-0.05801900,0.13110299,-0.00658900
-0.07578300,0.06757000,0.01503800
-0.04104200,0.15478000,-0.00878800
-0.01825500,0.17861900,-0.02435900
-0.02619300,0.17119201,-0.01901800
-0.02412100,0.16527900,-0.01702300
-0.02517200,0.17564100,-0.01957300
-0.02320400,0.17565200,-0.02076300
-0.07588200,0.10065100,-0.01134200
-0.06659200,0.06419900,-0.00375000
-0.06562900,0.06423600,-0.00444100
-0.06465200,0.06425500,-0.00503300
-0.06368900,0.06432200,-0.00564100
-0.06263900,0.06440400,-0.00619300
-0.06166700,0.06436500,-0.00651700
-0.06066200,0.06442200,-0.00688300
-0.05963800,0.06455600,-0.00732100
-0.05865300,0.06453900,-0.00761300
-0.05766100,0.06453900,-0.00788700
-0.05666100,0.06453300,-0.00803000
-0.05567300,0.06452500,-0.00818200
-0.05452200,0.06457600,-0.00897200
-0.05362000,0.06470200,-0.00963500
-0.05266500,0.06471900,-0.01020000
-0.05165800,0.06478100,-0.01082400
-0.05064700,0.06484400,-0.01144200
-0.04966700,0.06490200,-0.01223000
-0.04865900,0.06498800,-0.01310500
-0.04770300,0.06499700,-0.01356200
-0.04667800,0.06505300,-0.01389100
-0.04568100,0.06506600,-0.01402500
-0.04468200,0.06512100,-0.01451700
-0.04368100,0.06515600,-0.01460900
-0.04268600,0.06515500,-0.01462100
-0.04169300,0.06520000,-0.01453900
-0.04069100,0.06515900,-0.01433300
-0.03969000,0.06513900,-0.01423200
-0.03868500,0.06513800,-0.01424600
-0.03768300,0.06515900,-0.01435700
-0.03668600,0.06513100,-0.01443800
-0.03568900,0.06513600,-0.01444100
-0.03468700,0.06516800,-0.01482500
-0.07483000,0.10068100,-0.01216900
-0.02213200,0.16677199,-0.01831000
-0.07385400,0.10073600,-0.01283600
-0.07285200,0.10077300,-0.01334400
-0.06401100,0.13551900,-0.00771900
-0.05506800,0.15015601,-0.00218900
-0.07186600,0.10080900,-0.01375500
-0.02473400,0.06685900,-0.03452500
-0.02374000,0.06692500,-0.03529500
-0.02274300,0.06699000,-0.03606400
-0.02176600,0.06702100,-0.03661800
-0.02076000,0.06707300,-0.03712800
-0.01975300,0.06711300,-0.03751600
-0.01875200,0.06713800,-0.03778400
-0.01774000,0.06717400,-0.03799100
-0.01674000,0.06717900,-0.03801000
-0.01573700,0.06718700,-0.03796800
-0.01473300,0.06716700,-0.03774200
-0.01372500,0.06714800,-0.03750600
-0.01270600,0.06710300,-0.03704200
-0.01173000,0.06708500,-0.03658900
-0.01073300,0.06707100,-0.03632200
-0.00971700,0.06703800,-0.03600000
-0.00871500,0.06700900,-0.03566500
-0.00773100,0.06701700,-0.03558100
-0.00672500,0.06700900,-0.03549700
-0.00572200,0.06698000,-0.03526500
-0.00470800,0.06696800,-0.03497000
-0.00373200,0.06696300,-0.03467300
-0.00271000,0.06694700,-0.03451600
-0.00171200,0.06694400,-0.03440100
-0.00072000,0.06694900,-0.03435200
0.00026800,0.06693500,-0.03417200
0.00126700,0.06691700,-0.03391100
0.00227500,0.06689600,-0.03356000
0.00328800,0.06687100,-0.03322900
0.00429200,0.06685200,-0.03298000
0.00529000,0.06683200,-0.03272200
0.00628300,0.06681400,-0.03244700
0.00727100,0.06679700,-0.03215400
0.00827600,0.06677200,-0.03179200
0.00927600,0.06674200,-0.03140100
0.01027300,0.06671500,-0.03101900
0.01128500,0.06668600,-0.03067500
0.01229000,0.06666000,-0.03059700
0.01330000,0.06665700,-0.03048800
0.01427600,0.06666900,-0.03026500
0.01529400,0.06663600,-0.02993500
0.01628200,0.06661200,-0.02952000
0.01729900,0.06657100,-0.02906000
0.01831100,0.06654200,-0.02871100
0.01932500,0.06652100,-0.02847400
0.02031900,0.06648900,-0.02805900
0.02129900,0.06646200,-0.02751000
0.02228300,0.06641800,-0.02685600
0.02324100,0.06634200,-0.02579500
0.02432900,0.06617300,-0.02398100
0.02529700,0.06613100,-0.02331200
-0.07085200,0.10083300,-0.01423900
-0.07982500,0.11481700,-0.00349900
-0.06391000,0.10816300,-0.01483700
-0.04488800,0.10846400,-0.01892600
-0.04589700,0.10847600,-0.01872500
-0.06089600,0.10826400,-0.01660500
-0.05901000,0.13111800,-0.00698400
-0.07592900,0.12670100,-0.00794300
-0.05903700,0.13549000,-0.00623000
-0.06192400,0.10684500,-0.01665700
-0.01713400,0.16528800,-0.01834200
-0.06988000,0.10087600,-0.01455700
-0.06810000,0.07262000,0.03685400
-0.03917600,0.16517700,-0.01252800
-0.02512700,0.16525000,-0.01680400
-0.07096400,0.07546800,0.03733800
-0.07513300,0.06690800,0.01572300
-0.08296400,0.12947901,-0.00406200
-0.08398700,0.12945600,-0.00327200
-0.07586600,0.11641500,-0.00636100
-0.06200800,0.13404500,-0.00734900
-0.08485800,0.12061300,-0.00298900
-0.08289000,0.12063900,-0.00384400
-0.08388400,0.12062000,-0.00343100
-0.06886100,0.10089000,-0.01502800
-0.08083700,0.12070500,-0.00484100
-0.08186700,0.12068300,-0.00433300
-0.06194500,0.12383200,-0.00870200
-0.06335400,0.07202300,0.03839900
-0.07290400,0.11213500,-0.00834100
-0.07390100,0.11209600,-0.00769600
-0.05603900,0.13106400,-0.00575400
-0.04206200,0.15472400,-0.00848100
-0.03706700,0.15775900,-0.01135800
-0.06090000,0.10685600,-0.01712900
-0.05990200,0.10688200,-0.01740900
-0.02118800,0.17566100,-0.02201100
-0.06786700,0.10092200,-0.01541600
-0.06561200,0.06266900,-0.00283800
-0.06458600,0.06281200,-0.00359200
-0.06364200,0.06270800,-0.00368100
-0.06264000,0.06279100,-0.00434300
-0.06163400,0.06286400,-0.00472900
-0.06063400,0.06291100,-0.00512600
-0.05964200,0.06293100,-0.00554800
-0.05864700,0.06294300,-0.00583300
-0.05764900,0.06294600,-0.00612000
-0.05666300,0.06294700,-0.00640500
-0.05553600,0.06298400,-0.00681600
-0.05454200,0.06313500,-0.00767600
-0.05362700,0.06322200,-0.00927600
-0.05261000,0.06329700,-0.01001100
-0.05163000,0.06333600,-0.01054200
-0.05063300,0.06339800,-0.01117600
-0.04964800,0.06344600,-0.01183100
-0.04868100,0.06348700,-0.01238500
-0.04769100,0.06352400,-0.01292400
-0.04665400,0.06361500,-0.01346000
-0.04565900,0.06363000,-0.01358600
-0.04466700,0.06364700,-0.01371900
-0.04367600,0.06363700,-0.01375700
-0.04268000,0.06366300,-0.01386300
-0.04168400,0.06366700,-0.01372000
-0.04068100,0.06366900,-0.01357700
-0.03968000,0.06367200,-0.01358100
-0.03867900,0.06366500,-0.01360800
-0.03767800,0.06367100,-0.01375500
-0.03667900,0.06365200,-0.01380200
-0.03567800,0.06365900,-0.01380500
-0.03467800,0.06367200,-0.01393500
-0.03368600,0.06374500,-0.01469700
-0.06681900,0.10094200,-0.01596300
-0.06523300,0.16962200,-0.05996800
-0.03413900,0.16966499,-0.01511000
-0.07702300,0.14130600,-0.00545200
-0.06500500,0.13552500,-0.00797300
-0.06582300,0.10099100,-0.01661500
-0.06485700,0.10103900,-0.01730400
-0.02469300,0.06539400,-0.03359900
-0.02373700,0.06545100,-0.03453300
-0.02274200,0.06551500,-0.03530400
-0.02176600,0.06554500,-0.03585500
-0.02074200,0.06561700,-0.03646500
-0.01974600,0.06565000,-0.03685700
-0.01873900,0.06569100,-0.03723700
-0.01773400,0.06572200,-0.03748100
-0.01673000,0.06575400,-0.03771100
-0.01572700,0.06575400,-0.03775100
-0.01472800,0.06574900,-0.03761100
-0.01372300,0.06572300,-0.03723400
-0.01270700,0.06568200,-0.03677400
-0.01172500,0.06568000,-0.03657800
-0.01071000,0.06565100,-0.03625000
-0.00971900,0.06562500,-0.03584800
-0.00872100,0.06560700,-0.03559000
-0.00772100,0.06560100,-0.03547300
-0.00672100,0.06559700,-0.03533400
-0.00571300,0.06557900,-0.03514700
-0.00472000,0.06557400,-0.03496000
-0.00371100,0.06555600,-0.03474400
-0.00271800,0.06555000,-0.03457600
-0.00170800,0.06554000,-0.03439900
-0.00070600,0.06554600,-0.03438900
0.00028000,0.06555500,-0.03445500
0.00128500,0.06554900,-0.03434000
0.00227600,0.06551700,-0.03392600
0.00329300,0.06549000,-0.03359600
0.00429900,0.06546200,-0.03323900
0.00528300,0.06544300,-0.03293400
0.00629200,0.06541600,-0.03257700
0.00729500,0.06539800,-0.03233200
0.00829500,0.06538300,-0.03207600
0.00929400,0.06535400,-0.03169400
0.01028200,0.06532700,-0.03127700
0.01130100,0.06528400,-0.03083600
0.01229000,0.06526800,-0.03054600
0.01328300,0.06525300,-0.03026300
0.01429600,0.06523300,-0.03004800
0.01529600,0.06521500,-0.02979100
0.01629700,0.06518700,-0.02941700
0.01728200,0.06516500,-0.02899400
0.01830000,0.06511900,-0.02852500
0.01928800,0.06510700,-0.02824700
0.02031800,0.06504800,-0.02766600
0.02131300,0.06501300,-0.02714000
0.02231600,0.06495500,-0.02637300
0.02329700,0.06486700,-0.02520700
0.02427200,0.06475400,-0.02378300
-0.02788600,0.10583700,-0.02224700
-0.06384300,0.10108200,-0.01777000
-0.07395400,0.13693701,-0.00691300
-0.06292600,0.10822100,-0.01562700
-0.05588700,0.10835600,-0.01812700
-0.05889600,0.10689300,-0.01765700
-0.07884800,0.11928800,-0.00581100
-0.07693300,0.12668400,-0.00758400
-0.07774800,0.07493000,0.02935600
-0.05787800,0.10689800,-0.01798600
-0.05601900,0.12961601,-0.00591100
-0.06286600,0.10110100,-0.01821600
-0.02618800,0.17564000,-0.01883500
-0.03312700,0.16521700,-0.01538800
-0.07959300,0.11231900,0.04616800
-0.06186700,0.10112300,-0.01848500
-0.06192700,0.10967200,-0.01563400
-0.06087100,0.10113600,-0.01863300
